NEU_DATUM;AUFTRAGSNR;AUFTRAGSPOS;ARTIKELNR;BEGINN_ZEIT;ENDE_ZEIT;PERS_NR;LHM_TYP;MENGE_IST;GEWICHT_SOLL;VOLUMEN_KOLLI;PALNR;KUNDENNR;warehouse;area;aisle;house;place;picklocation
30.08.2024;7;3;440;15:32:32;15:32:42;17;40;6;9,214;13,873;3,43881E+17;140;51;7;7;14;2;1402
30.08.2024;7;4;441;15:32:42;15:33:00;17;40;6;9,208;15,683;3,43881E+17;140;51;7;7;15;4;1504
30.08.2024;7;5;345;15:33:00;15:33:10;17;40;12;18,842;15,533;3,43881E+17;140;51;7;7;17;2;1702
30.08.2024;7;6;172;15:33:10;15:33:24;17;40;18;28,146;15,591;3,43881E+17;140;51;7;7;19;4;1904
30.08.2024;7;7;48;15:33:25;15:33:32;17;40;6;9,343;15,995;3,43881E+17;140;51;7;7;20;2;2002
30.08.2024;7;8;343;15:33:32;15:33:49;17;40;12;18,744;14,417;3,43881E+17;140;51;7;7;22;4;2204
30.08.2024;7;9;77;15:33:49;15:33:57;17;40;6;8,099;14,647;3,43881E+17;140;51;7;7;23;0;2300
30.08.2024;7;10;221;15:33:57;15:34:21;17;40;12;19,334;17,263;3,43881E+17;140;51;7;7;24;2;2402
30.08.2024;7;11;76;15:34:21;15:34:21;17;40;6;8,162;13,746;3,43881E+17;140;51;7;7;24;4;2404
30.08.2024;7;12;1012;15:34:22;15:34:49;17;40;18;27,741;15,08;3,43881E+17;140;51;7;7;30;4;3004
30.08.2024;7;13;470;15:34:49;15:34:56;17;40;6;6,219;13,653;3,43881E+17;140;51;7;7;33;2;3302
30.08.2024;7;14;303;15:34:57;15:35:21;17;40;6;9,159;18,065;3,43881E+17;140;51;7;8;4;0;400
30.08.2024;7;15;13;15:35:22;15:35:47;17;40;36;56,496;17,577;3,43881E+17;140;51;7;8;5;0;500
30.08.2024;7;16;906;15:35:47;15:35:58;17;40;6;9,157;14,644;3,43881E+17;140;51;7;8;6;2;602
30.08.2024;7;17;290;15:35:58;15:36:21;17;40;18;27,741;17,41;3,43881E+17;140;51;7;8;8;0;800
30.08.2024;7;18;302;15:36:21;15:36:44;17;40;12;18,776;17,263;3,43881E+17;140;51;7;8;9;2;902
30.08.2024;7;19;211;15:36:44;15:37:17;17;40;24;37,48;15,204;3,43881E+17;140;51;7;8;11;0;1100
30.08.2024;7;20;210;15:37:17;15:37:39;17;40;30;47,295;14,283;3,43881E+17;140;51;7;8;13;0;1300
30.08.2024;7;21;209;15:37:39;15:38:40;17;40;18;28,443;13,387;3,43881E+17;140;51;7;8;15;0;1500
30.08.2024;7;22;79;15:38:40;15:38:42;17;40;6;6,473;13,64;3,43881E+17;140;51;7;8;15;2;1502
30.08.2024;7;23;189;15:38:42;15:38:52;17;40;6;9,221;15,823;3,43881E+17;140;51;7;8;17;0;1700
30.08.2024;7;24;1103;15:38:53;15:39:11;17;40;12;12,804;9,871;3,43881E+17;140;51;7;8;27;0;2700
30.08.2024;7;25;158;15:39:11;15:39:33;17;40;30;31,535;9,732;3,43881E+17;140;51;7;8;29;2;2902
30.08.2024;7;26;449;15:39:33;15:39:58;17;40;6;9,423;18,269;3,43881E+17;140;51;7;8;31;2;3102
30.08.2024;7;27;1008;15:39:58;15:40:00;17;40;6;6,428;11,805;3,43881E+17;140;51;7;8;31;4;3104
30.08.2024;7;28;1104;15:40:00;15:40:20;17;40;12;12,67;11,023;3,43881E+17;140;51;7;8;35;0;3500
30.08.2024;7;29;499;15:40:20;15:40:29;17;40;6;6,33;9,771;3,43881E+17;140;51;7;8;36;4;3604
30.08.2024;7;30;217;15:40:29;15:40:45;17;40;6;6,465;12,681;3,43881E+17;140;51;7;8;38;0;3800
30.08.2024;7;31;908;15:40:45;15:40:46;17;40;6;6,459;10,777;3,43881E+17;140;51;7;8;38;2;3802
30.08.2024;7;32;126;15:40:46;15:40:56;17;40;12;12,564;23,53;3,43881E+17;140;51;7;8;39;0;3900
30.08.2024;7;33;333;15:40:56;15:41:07;17;40;6;4,883;9,154;3,43881E+17;140;51;7;8;44;0;4400
30.08.2024;7;34;389;15:41:07;15:41:25;17;40;24;25,532;10,189;3,43881E+17;140;51;7;8;45;4;4504
30.08.2024;7;35;1174;15:41:25;15:41:38;17;40;6;4,916;8,302;3,43881E+17;140;51;7;8;48;0;4800
30.08.2024;8;1;831;08:52:34;08:52:55;43;39;12;16,208;14,186;3,43881E+17;414;51;1;1;40;4;4004
30.08.2024;8;2;765;08:54:37;08:54:51;43;39;6;7,082;11,696;3,43881E+17;414;51;1;2;26;0;2600
30.08.2024;8;3;83;08:56:34;08:56:46;43;39;6;6,587;9,488;3,43881E+17;414;51;1;3;19;4;1904
30.08.2024;8;4;516;08:57:26;08:57:50;43;39;6;7,181;12,156;3,43881E+17;414;51;1;3;29;4;2904
30.08.2024;8;5;524;09:23:02;09:23:30;43;39;6;7,2;12,31;3,43881E+17;414;51;1;4;22;61;2261
30.08.2024;8;6;967;09:26:27;09:27:03;43;39;24;12,948;19,582;3,43881E+17;414;51;1;5;3;2;302
30.08.2024;8;7;314;09:27:43;09:27:59;43;39;24;13,112;19,291;3,43881E+17;414;51;1;5;10;4;1004
30.08.2024;8;8;1038;09:28:52;09:29:10;43;39;12;6,493;10,014;3,43881E+17;414;51;1;5;12;4;1204
30.08.2024;8;9;43;09:29:10;09:30:04;43;39;120;41,66;12,554;3,43881E+17;414;51;1;5;18;0;1800
30.08.2024;8;10;1162;09:30:17;09:30:40;43;39;24;6,669;9,857;3,43881E+17;414;51;1;5;19;4;1904
30.08.2024;8;11;991;09:30:40;09:30:58;43;39;24;8,661;12,816;3,43881E+17;414;51;1;5;21;4;2104
30.08.2024;8;12;990;09:31:51;09:32:06;43;39;24;6,593;9,667;3,43881E+17;414;51;1;5;22;2;2202
30.08.2024;8;13;552;09:32:06;09:33:19;43;39;30;33,51;10,221;3,43881E+17;414;51;1;5;22;4;2204
30.08.2024;8;14;1085;09:33:33;09:34:07;43;39;48;16,704;12,788;3,43881E+17;414;51;1;5;28;0;2800
30.08.2024;8;16;220;09:34:07;09:34:29;43;39;24;8,608;13,315;3,43881E+17;414;51;1;5;35;0;3500
30.08.2024;8;17;839;09:34:29;09:34:57;43;39;72;25,959;12,675;3,43881E+17;414;51;1;5;37;0;3700
30.08.2024;8;18;897;09:35:46;09:36:34;43;39;24;6,475;10,11;3,43881E+17;414;51;1;5;37;2;3702
30.08.2024;8;19;479;09:37:05;09:37:21;43;39;24;6,684;9,781;3,43881E+17;414;51;1;5;39;4;3904
30.08.2024;8;20;437;09:38:29;09:39:41;43;39;48;17,118;13,693;3,43881E+17;414;51;1;6;4;4;404
30.08.2024;9;1;424;08:33:33;08:34:58;4;39;6;6,504;11,475;3,43881E+17;414;51;7;7;4;4;404
30.08.2024;9;2;934;08:34:58;08:35:14;4;39;6;7,759;13,168;3,43881E+17;414;51;7;7;9;0;900
30.08.2024;9;3;1208;08:35:14;08:35:37;4;39;12;15,896;13,09;3,43881E+17;414;51;7;7;16;0;1600
30.08.2024;9;4;1166;08:35:37;08:35:48;4;39;12;18,574;14,039;3,43881E+17;414;51;7;7;19;2;1902
30.08.2024;9;5;78;08:35:48;08:36:06;4;39;6;8,073;13,837;3,43881E+17;414;51;7;7;22;2;2202
30.08.2024;9;6;77;08:36:06;08:36:07;4;39;6;8,099;14,647;3,43881E+17;414;51;7;7;23;0;2300
30.08.2024;9;7;1074;08:36:07;08:36:19;4;39;6;7,824;14,461;3,43881E+17;414;51;7;7;28;0;2800
30.08.2024;9;8;1207;08:36:19;08:36:27;4;39;6;7,763;13,219;3,43881E+17;414;51;7;7;29;0;2900
30.08.2024;9;9;944;08:36:28;08:36:45;4;39;12;15,474;15,123;3,43881E+17;414;51;7;7;34;2;3402
30.08.2024;9;10;47;08:36:45;08:37:05;4;39;16;24,688;12,677;3,43881E+17;414;51;7;7;37;2;3702
30.08.2024;9;11;290;08:37:05;08:37:32;4;39;12;18,494;17,41;3,43881E+17;414;51;7;8;8;0;800
30.08.2024;9;12;320;08:37:32;08:37:45;4;39;18;28,164;15,909;3,43881E+17;414;51;7;8;9;0;900
30.08.2024;9;13;211;08:37:45;08:37:56;4;39;18;28,11;15,204;3,43881E+17;414;51;7;8;11;0;1100
30.08.2024;9;14;210;08:37:56;08:38:06;4;39;6;9,459;14,283;3,43881E+17;414;51;7;8;13;0;1300
30.08.2024;9;15;209;08:38:06;08:38:37;4;39;18;28,443;13,387;3,43881E+17;414;51;7;8;15;0;1500
30.08.2024;9;16;79;08:38:37;08:38:57;4;39;36;38,838;13,64;3,43881E+17;414;51;7;8;15;2;1502
30.08.2024;9;17;319;08:38:58;08:39:23;4;39;18;28,446;16,697;3,43881E+17;414;51;7;8;16;2;1602
30.08.2024;9;18;858;08:39:24;08:39:43;4;39;36;38,796;23,585;3,43881E+17;414;51;7;8;21;0;2100
30.08.2024;9;21;135;08:39:43;08:41:09;4;39;96;150,656;13,403;3,43881E+17;414;51;7;8;24;2;2402
30.08.2024;9;22;237;08:41:09;08:41:18;4;39;6;9,452;13,623;3,43881E+17;414;51;7;8;25;0;2500
30.08.2024;9;23;475;08:41:18;08:41:30;4;39;24;24,98;11,882;3,43881E+17;414;51;7;8;26;0;2600
30.08.2024;9;24;476;08:41:31;08:42:08;4;39;48;50,192;11,627;3,43881E+17;414;51;7;8;27;2;2702
30.08.2024;9;25;474;08:42:08;08:42:56;4;39;48;50,096;12,084;3,43881E+17;414;51;7;8;28;2;2802
30.08.2024;9;26;530;08:42:56;08:43:23;4;39;6;6,431;12,294;3,43881E+17;414;51;7;8;32;4;3204
30.08.2024;9;27;126;08:43:23;08:43:59;4;39;36;37,692;23,53;3,43881E+17;414;51;7;8;39;0;3900
30.08.2024;9;28;857;08:43:59;08:44:01;4;39;12;12,72;25,662;3,43881E+17;414;51;7;8;41;4;4104
30.08.2024;9;29;1110;08:44:01;08:44:24;4;39;6;6,52;11,626;3,43881E+17;414;51;7;8;49;0;4900
30.08.2024;10;1;975;15:54:47;15:54:59;52;40;6;8,311;14,255;3,43881E+17;8;51;1;1;2;4;204
30.08.2024;10;2;770;15:54:59;15:55:17;52;40;6;8,333;15,276;3,43881E+17;8;51;1;1;36;0;3600
30.08.2024;10;3;877;15:55:17;15:55:41;52;40;6;6,521;13,882;3,43881E+17;8;51;1;2;12;0;1200
30.08.2024;10;4;1068;15:55:42;15:56:11;52;40;6;7,829;13,28;3,43881E+17;8;51;1;2;30;0;3000
30.08.2024;10;5;291;15:56:12;15:56:28;52;40;12;15,208;14,698;3,43881E+17;8;51;1;2;39;0;3900
30.08.2024;10;6;92;15:56:29;15:56:43;52;40;6;6,77;14,81;3,43881E+17;8;51;1;2;41;0;4100
30.08.2024;10;7;886;15:56:43;15:57:11;52;40;12;6,02;10,434;3,43881E+17;8;51;1;3;6;4;604
30.08.2024;10;8;377;15:57:11;15:57:27;52;40;6;7,032;11,437;3,43881E+17;8;51;1;3;14;4;1404
30.08.2024;10;9;848;15:57:27;15:57:53;52;40;6;9,735;13,593;3,43881E+17;8;51;1;3;23;0;2300
30.08.2024;10;10;1214;15:57:53;15:58:11;52;40;12;5,753;9,65;3,43881E+17;8;51;1;3;33;3;3303
30.08.2024;10;11;582;15:58:11;15:58:29;52;40;6;9,478;15,337;3,43881E+17;8;51;1;3;36;0;3600
30.08.2024;10;12;52;15:58:30;15:58:41;52;40;12;5,737;9,692;3,43881E+17;8;51;1;3;37;5;3705
30.08.2024;10;13;1076;15:58:41;15:59:04;52;40;6;6,365;11,416;3,43881E+17;8;51;1;3;41;4;4104
30.08.2024;10;14;766;15:59:04;15:59:16;52;40;12;5,046;8,217;3,43881E+17;8;51;1;4;4;1;401
30.08.2024;10;15;1;15:59:16;15:59:41;52;40;12;5,898;11,424;3,43881E+17;8;51;1;4;14;0;1400
30.08.2024;10;16;256;15:59:41;15:59:59;52;40;4;5,372;7,674;3,43881E+17;8;51;1;4;16;0;1600
30.08.2024;10;17;54;15:59:59;16:00:08;52;40;12;4,987;9,158;3,43881E+17;8;51;1;4;16;2;1602
30.08.2024;10;18;1022;16:00:08;16:00:58;52;40;48;25,486;18,628;3,43881E+17;8;51;1;4;21;0;2100
30.08.2024;10;19;490;16:00:58;16:00:59;52;40;24;12,814;18,853;3,43881E+17;8;51;1;4;21;4;2104
30.08.2024;10;20;995;16:00:59;16:01:34;52;40;12;2,633;4,18;3,43881E+17;8;51;1;4;22;21;2221
30.08.2024;10;21;968;16:01:34;16:01:38;52;40;24;12,548;18,871;3,43881E+17;8;51;1;4;24;2;2402
30.08.2024;10;22;591;16:01:38;16:02:03;52;40;24;12,945;19,386;3,43881E+17;8;51;1;4;27;2;2702
30.08.2024;10;23;23;16:02:03;16:02:36;52;40;48;24,952;18,807;3,43881E+17;8;51;1;4;34;0;3400
30.08.2024;10;24;307;16:02:36;16:03:11;52;40;72;37,554;19,011;3,43881E+17;8;51;1;4;36;0;3600
30.08.2024;10;25;4;16:03:11;16:03:15;52;40;24;12,588;19,468;3,43881E+17;8;51;1;4;37;0;3700
30.08.2024;10;26;315;16:03:15;16:03:34;52;40;24;12,695;18,842;3,43881E+17;8;51;1;4;42;0;4200
30.08.2024;10;27;967;16:03:34;16:04:17;52;40;24;12,948;19,582;3,43881E+17;8;51;1;5;3;2;302
30.08.2024;10;28;592;16:04:17;16:04:46;52;40;12;6,301;9,966;3,43881E+17;8;51;1;5;10;0;1000
30.08.2024;10;29;1162;16:04:46;16:04:56;52;40;24;6,669;9,857;3,43881E+17;8;51;1;5;19;4;1904
30.08.2024;10;30;1086;16:04:56;16:05:23;52;40;24;8,504;13,275;3,43881E+17;8;51;1;5;20;0;2000
30.08.2024;10;31;552;16:05:23;16:05:37;52;40;6;6,702;10,221;3,43881E+17;8;51;1;5;22;4;2204
30.08.2024;10;32;992;16:05:37;16:05:48;52;40;24;8,507;12,84;3,43881E+17;8;51;1;5;24;2;2402
30.08.2024;10;33;983;16:05:48;16:06:09;52;40;24;8,645;12,996;3,43881E+17;8;51;1;5;36;0;3600
30.08.2024;10;34;37;16:06:09;16:06:24;52;40;24;8,565;13,507;3,43881E+17;8;51;1;5;36;2;3602
30.08.2024;10;35;35;16:06:25;16:06:29;52;40;24;8,553;12,602;3,43881E+17;8;51;1;5;38;0;3800
30.08.2024;10;36;1016;16:06:29;16:06:43;52;40;24;6,642;9,828;3,43881E+17;8;51;1;5;42;0;4200
30.08.2024;10;37;1117;16:06:43;16:07:08;52;40;12;2,654;4,183;3,43881E+17;8;51;1;6;1;2;102
30.08.2024;10;38;1092;16:07:08;16:07:34;52;40;12;4,123;6,773;3,43881E+17;8;51;1;6;3;1;301
30.08.2024;10;39;1191;16:07:34;16:07:56;52;40;24;8,337;13,001;3,43881E+17;8;51;1;6;8;0;800
30.08.2024;10;40;999;16:07:56;16:07:58;52;40;12;3,251;5,094;3,43881E+17;8;51;1;6;8;4;804
30.08.2024;10;41;1182;16:07:58;16:08:07;52;40;12;3,279;5,112;3,43881E+17;8;51;1;6;9;0;900
30.08.2024;10;42;1183;16:08:07;16:08:17;52;40;24;8,543;13,27;3,43881E+17;8;51;1;6;10;4;1004
30.08.2024;10;43;402;16:08:17;16:08:23;52;40;6;12,769;16,365;3,43881E+17;8;51;1;6;17;0;1700
30.08.2024;10;44;792;16:08:23;16:08:40;52;40;3;15,794;28,682;3,43881E+17;8;51;1;6;20;2;2002
30.08.2024;10;45;175;16:08:40;16:09:25;52;40;8;8,754;11,55;3,43881E+17;8;51;1;6;25;4;2504
30.08.2024;10;46;1107;16:09:25;16:09:38;52;40;100;10,6;54,696;3,43881E+17;8;51;1;6;34;2;3402
30.08.2024;11;1;871;15:22:30;15:23:42;45;40;21;4,769;70,035;3,43881E+17;8;51;7;7;0;2;2
30.08.2024;11;2;957;15:23:42;15:23:44;45;40;45;62,44;127,368;3,43881E+17;8;51;7;7;0;3;3
30.08.2024;11;3;1187;15:23:44;15:23:45;45;40;9;14,872;105,105;3,43881E+17;8;51;7;7;0;5;5
30.08.2024;11;4;895;15:24:17;15:25:13;45;40;6;6,299;9,343;3,43881E+17;8;51;7;7;3;4;304
30.08.2024;11;5;182;15:25:14;15:25:33;45;40;6;8,07;13,892;3,43881E+17;8;51;7;7;10;0;1000
30.08.2024;11;6;501;15:25:33;15:26:52;45;40;12;18,636;16,167;3,43881E+17;8;51;7;7;13;2;1302
30.08.2024;11;7;489;15:26:52;15:26:53;45;40;12;18,472;16,402;3,43881E+17;8;51;7;7;13;4;1304
30.08.2024;11;8;1120;15:26:53;15:28:08;45;40;6;9,198;15,847;3,43881E+17;8;51;7;7;14;0;1400
30.08.2024;11;9;441;15:28:08;15:28:39;45;40;30;46,04;15,683;3,43881E+17;8;51;7;7;15;4;1504
30.08.2024;11;10;477;15:28:39;15:28:40;45;40;12;12,736;12,802;3,43881E+17;8;51;7;7;16;2;1602
30.08.2024;11;11;118;15:28:40;15:28:49;45;40;6;9,541;16,621;3,43881E+17;8;51;7;7;17;4;1704
30.08.2024;11;12;1028;15:28:49;15:28:56;45;40;6;9,432;15,25;3,43881E+17;8;51;7;7;18;4;1804
30.08.2024;11;13;59;15:28:56;15:29:11;45;40;12;18,56;16,985;3,43881E+17;8;51;7;7;20;4;2004
30.08.2024;11;14;58;15:29:11;15:29:21;45;40;6;8,082;14,347;3,43881E+17;8;51;7;7;21;4;2104
30.08.2024;11;15;393;15:29:21;15:29:57;45;40;6;7,962;15,163;3,43881E+17;8;51;7;7;27;2;2702
30.08.2024;11;16;57;15:29:57;15:30:00;45;40;6;8,826;14,346;3,43881E+17;8;51;7;7;28;2;2802
30.08.2024;11;17;471;15:30:00;15:30:09;45;40;6;6,297;13,605;3,43881E+17;8;51;7;7;31;2;3102
30.08.2024;11;19;493;15:30:09;15:30:31;45;40;6;9,402;18,51;3,43881E+17;8;51;7;7;42;2;4202
30.08.2024;11;20;303;15:30:31;15:31:14;45;40;12;18,318;18,065;3,43881E+17;8;51;7;8;4;0;400
30.08.2024;11;21;14;15:31:14;15:31:15;45;40;24;37,096;16,997;3,43881E+17;8;51;7;8;6;0;600
30.08.2024;11;22;208;15:31:15;15:31:34;45;40;12;18,958;16,714;3,43881E+17;8;51;7;8;7;2;702
30.08.2024;11;23;61;15:31:34;15:33:03;45;40;12;18,614;16,824;3,43881E+17;8;51;7;8;8;2;802
30.08.2024;11;24;320;15:33:03;15:33:35;45;40;24;37,552;15,909;3,43881E+17;8;51;7;8;9;0;900
30.08.2024;11;25;79;15:33:35;15:33:59;45;40;18;19,419;13,64;3,43881E+17;8;51;7;8;15;2;1502
30.08.2024;11;26;319;15:33:59;15:34:12;45;40;12;18,964;16,697;3,43881E+17;8;51;7;8;16;2;1602
30.08.2024;11;27;147;15:34:12;15:34:21;45;40;6;9,265;16,098;3,43881E+17;8;51;7;8;19;2;1902
30.08.2024;11;32;158;15:34:21;15:35:00;45;40;30;31,535;9,732;3,43881E+17;8;51;7;8;29;2;2902
30.08.2024;11;33;65;15:35:00;15:35:25;45;40;6;6,385;9,223;3,43881E+17;8;51;7;8;30;2;3002
30.08.2024;11;34;449;15:35:25;15:35:26;45;40;6;9,423;18,269;3,43881E+17;8;51;7;8;31;2;3102
30.08.2024;11;35;864;15:35:26;15:35:52;45;40;36;38,016;9,086;3,43881E+17;8;51;7;8;32;0;3200
30.08.2024;11;37;27;15:36:03;15:36:08;45;40;6;12,366;12,07;3,43881E+17;8;51;7;8;34;0;3400
30.08.2024;11;38;126;15:36:08;15:36:39;45;40;12;12,564;23,53;3,43881E+17;8;51;7;8;39;0;3900
30.08.2024;11;39;26;15:36:39;15:36:41;45;40;18;18,645;10,184;3,43881E+17;8;51;7;8;39;4;3904
30.08.2024;11;40;857;15:36:41;15:36:55;45;40;12;12,72;25,662;3,43881E+17;8;51;7;8;41;4;4104
30.08.2024;11;41;266;15:36:55;15:37:04;45;40;6;4,92;9,398;3,43881E+17;8;51;7;8;43;0;4300
30.08.2024;11;42;1090;15:37:04;15:37:15;45;40;6;6,492;14,996;3,43881E+17;8;51;7;8;45;0;4500
30.08.2024;11;43;389;15:37:15;15:37:57;45;40;6;6,383;10,189;3,43881E+17;8;51;7;8;45;4;4504
30.08.2024;11;44;145;15:37:57;15:37:59;45;40;6;6,306;11,369;3,43881E+17;8;51;7;8;46;0;4600
30.08.2024;12;1;635;13:51:44;13:52:42;65;40;12;16,452;14,441;3,43881E+17;123;51;1;1;5;4;504
30.08.2024;12;2;571;13:52:42;13:52:58;65;40;6;6,953;11,756;3,43881E+17;123;51;1;1;13;0;1300
30.08.2024;12;3;32;13:52:58;13:53:09;65;40;6;8,15;15,473;3,43881E+17;123;51;1;1;16;2;1602
30.08.2024;12;4;1160;13:53:09;13:53:24;65;40;12;15,36;15,088;3,43881E+17;123;51;1;1;18;2;1802
30.08.2024;12;5;139;13:53:24;13:53:41;65;40;12;16,304;14,812;3,43881E+17;123;51;1;1;20;2;2002
30.08.2024;12;6;94;13:53:41;13:53:59;65;40;6;7,254;11,97;3,43881E+17;123;51;1;1;22;4;2204
30.08.2024;12;7;91;13:53:59;13:54:13;65;40;6;9,097;14,957;3,43881E+17;123;51;1;1;25;4;2504
30.08.2024;12;8;305;13:54:13;13:54:27;65;40;6;8,253;15,434;3,43881E+17;123;51;1;1;26;0;2600
30.08.2024;12;9;641;13:54:27;13:54:28;65;40;6;7,941;14,114;3,43881E+17;123;51;1;1;26;4;2604
30.08.2024;12;10;550;13:54:28;13:54:44;65;40;6;7,82;13,754;3,43881E+17;123;51;1;1;31;0;3100
30.08.2024;12;11;874;13:54:44;13:54:54;65;40;6;7,145;12,824;3,43881E+17;123;51;1;1;32;4;3204
30.08.2024;12;12;1119;13:54:54;13:55:05;65;40;6;7,181;12,288;3,43881E+17;123;51;1;1;34;2;3402
30.08.2024;12;13;770;13:55:05;13:55:20;65;40;6;8,333;15,276;3,43881E+17;123;51;1;1;36;0;3600
30.08.2024;12;14;829;13:55:20;13:55:24;65;40;6;8,103;14,05;3,43881E+17;123;51;1;1;41;2;4102
30.08.2024;12;15;359;13:55:24;13:56:12;65;40;6;8,907;14,943;3,43881E+17;123;51;1;2;9;2;902
30.08.2024;12;16;549;13:56:12;13:56:13;65;40;6;8,501;16,632;3,43881E+17;123;51;1;2;10;0;1000
30.08.2024;12;17;81;13:56:13;13:56:34;65;40;6;9,331;16,641;3,43881E+17;123;51;1;2;13;4;1304
30.08.2024;12;18;809;13:56:34;13:56:42;65;40;6;8,79;14,854;3,43881E+17;123;51;1;2;14;0;1400
30.08.2024;12;19;163;13:56:43;13:57:10;65;40;6;7,92;14,114;3,43881E+17;123;51;1;2;25;0;2500
30.08.2024;12;20;923;13:57:10;13:57:20;65;40;6;7,165;12,148;3,43881E+17;123;51;1;2;26;4;2604
30.08.2024;12;21;506;13:57:20;13:57:47;65;40;6;8,794;15,168;3,43881E+17;123;51;1;2;33;0;3300
30.08.2024;12;22;807;13:57:47;13:58:04;65;40;6;8,48;16,68;3,43881E+17;123;51;1;2;34;0;3400
30.08.2024;12;23;331;13:58:04;13:58:04;65;40;6;8,495;16,018;3,43881E+17;123;51;1;2;34;4;3404
30.08.2024;12;24;779;13:58:04;13:58:18;65;40;6;9,421;16,148;3,43881E+17;123;51;1;2;38;0;3800
30.08.2024;12;25;284;13:58:19;13:58:21;65;40;6;7,017;10,672;3,43881E+17;123;51;1;2;40;0;4000
30.08.2024;12;26;92;13:58:21;13:58:46;65;40;12;13,54;14,81;3,43881E+17;123;51;1;2;41;0;4100
30.08.2024;12;27;364;13:58:46;13:59:57;65;40;6;9,188;14,871;3,43881E+17;123;51;1;3;3;0;300
30.08.2024;12;28;905;13:59:57;13:59:58;65;40;6;6,823;10,432;3,43881E+17;123;51;1;3;3;4;304
30.08.2024;12;29;776;13:59:58;14:00:00;65;40;6;6,831;9,874;3,43881E+17;123;51;1;3;4;4;404
30.08.2024;12;30;258;14:00:00;14:00:54;65;40;6;7,456;11,057;3,43881E+17;123;51;1;3;17;2;1702
30.08.2024;12;31;875;14:00:54;14:00:54;65;40;6;7,1;12,763;3,43881E+17;123;51;1;3;18;0;1800
30.08.2024;12;32;1209;14:00:54;14:01:19;65;40;6;6,923;11,322;3,43881E+17;123;51;1;3;23;4;2304
30.08.2024;12;33;800;14:01:19;14:01:31;65;40;6;6,109;11,463;3,43881E+17;123;51;1;3;26;5;2605
30.08.2024;12;34;844;14:01:31;14:01:45;65;40;6;6,66;9,012;3,43881E+17;123;51;1;3;28;5;2805
30.08.2024;12;35;837;14:01:45;14:02:05;65;40;6;7,216;11,949;3,43881E+17;123;51;1;3;29;3;2903
30.08.2024;12;36;435;14:02:05;14:02:15;65;40;6;7,062;12,159;3,43881E+17;123;51;1;3;30;1;3001
30.08.2024;12;37;462;14:02:15;14:02:47;65;40;6;7,551;15,568;3,43881E+17;123;51;1;3;34;2;3402
30.08.2024;12;38;330;14:02:47;14:03:20;65;40;6;7,399;14,545;3,43881E+17;123;51;1;3;38;4;3804
30.08.2024;12;39;461;14:03:21;14:03:49;65;40;6;7,635;14,286;3,43881E+17;123;51;1;3;39;4;3904
30.08.2024;12;40;275;14:03:49;14:03:49;65;40;6;6,102;12,15;3,43881E+17;123;51;1;3;39;5;3905
30.08.2024;12;41;363;14:03:50;14:04:11;65;40;4;5,048;7,867;3,43881E+17;123;51;1;4;1;2;102
30.08.2024;12;42;812;14:04:11;14:04:26;65;40;12;5,518;10,231;3,43881E+17;123;51;1;4;3;1;301
30.08.2024;12;43;822;14:04:27;14:04:41;65;40;6;7,154;10,493;3,43881E+17;123;51;1;4;6;5;605
30.08.2024;12;44;786;14:04:41;14:05:00;65;40;24;11,761;21,57;3,43881E+17;123;51;1;4;12;2;1202
30.08.2024;12;45;714;14:05:01;14:05:15;65;40;24;10,594;19,056;3,43881E+17;123;51;1;4;15;2;1502
30.08.2024;12;46;889;14:05:15;14:05:35;65;40;6;7,006;11,608;3,43881E+17;123;51;1;4;20;53;2053
30.08.2024;12;47;306;14:05:35;14:06:00;65;40;6;7,233;11,98;3,43881E+17;123;51;1;4;20;62;2062
30.08.2024;12;48;429;14:06:00;14:06:01;65;40;12;4,861;9,58;3,43881E+17;123;51;1;4;20;80;2080
30.08.2024;12;49;1046;14:06:01;14:08:00;65;40;6;7,113;11,174;3,43881E+17;123;51;1;4;22;30;2230
30.08.2024;12;50;349;14:08:00;14:08:29;65;40;24;12,726;18,768;3,43881E+17;123;51;1;4;24;0;2400
30.08.2024;12;51;1096;14:08:29;14:08:53;65;40;24;12,7;18,782;3,43881E+17;123;51;1;4;29;4;2904
30.08.2024;12;52;307;14:08:53;14:10:14;65;40;72;37,554;19,011;3,43881E+17;123;51;1;4;36;0;3600
30.08.2024;12;53;4;14:10:14;14:10:38;65;40;24;12,588;19,468;3,43881E+17;123;51;1;4;37;0;3700
30.08.2024;12;54;21;14:10:38;14:10:58;65;40;24;12,674;18,808;3,43881E+17;123;51;1;4;40;4;4004
30.08.2024;12;55;541;14:10:58;14:11:33;65;40;72;37,851;18,536;3,43881E+17;123;51;1;4;41;4;4104
30.08.2024;12;56;920;14:11:33;14:11:34;65;40;24;13,194;20,22;3,43881E+17;123;51;1;4;42;4;4204
30.08.2024;12;57;994;14:11:34;14:13:26;65;40;24;8,435;13,53;3,43881E+17;123;51;1;5;2;2;202
30.08.2024;12;58;20;14:13:26;14:13:27;65;40;48;25,244;18,543;3,43881E+17;123;51;1;5;3;0;300
30.08.2024;12;59;408;14:13:27;14:13:45;65;40;12;6,56;9,616;3,43881E+17;123;51;1;5;9;0;900
30.08.2024;12;60;1038;14:13:45;14:13:59;65;40;12;6,493;10,014;3,43881E+17;123;51;1;5;12;4;1204
